County,License Number,Operation Type,Establishment Type,Entity Name,DBA Name,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Square Footage,Location,Counties,New York Zip Codes
New York,624523,Store,JAC   ,MARIBELS SWEETS INC              ,MARIE BELLE FINE TREETS,484,BROOME ST                    ,             ,               ,NEW YORK          ,NY,10013,1800,"{'latitude': '40.723034', 'longitude': '-74.002402', 'human_address': '{""address"": ""484 BROOME ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10013""}'}",2095,737
New York,734472,Store,A     ,MARIEN DELI GROCERY CORP         ,MARIEN DELI GROCERY    ,2407,2ND AVENUE                  ,             ,               ,NEW YORK          ,NY,10035,800,"{'latitude': '40.801765', 'longitude': '-73.9343', 'human_address': '{""address"": ""2407 2ND AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10035""}'}",2095,794
New York,626019,Store,JAC   ,1388 DELI GROCERY INC            ,MARKET DELI THE        ,1388,1ST AVE                     ,             ,               ,NEW YORK          ,NY,10021,1200,"{'latitude': '40.769141', 'longitude': '-73.955022', 'human_address': '{""address"": ""1388 1ST AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10021""}'}",2095,744
New York,737727,Store,JAC   ,MARKYS LLC                       ,MARKYS CAVIAR          ,1067,MADISON AVE             ,             ,               ,NEW YORK          ,NY,10028,0,"{'latitude': '40.777495', 'longitude': '-73.961257', 'human_address': '{""address"": ""1067 MADISON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10028""}'}",2095,755
New York,729590,Store,JAC   ,MARLENE GROCERY CORP             ,MARLENE GROCERY        ,272,SHERMAN AVE                  ,             ,               ,NEW YORK          ,NY,10034,0,"{'latitude': '40.866534', 'longitude': '-73.918004', 'human_address': '{""address"": ""272 SHERMAN AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10034""}'}",2095,793
New York,626223,Store,JAC   ,MARTE SANTANA                    ,MARTE GROCERY          ,362,AUDUBON AVE                  ,             ,               ,NEW YORK          ,NY,10033,1500,"{'latitude': '40.850135', 'longitude': '-73.931313', 'human_address': '{""address"": ""362 AUDUBON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10033""}'}",2095,792
New York,628876,Store,A     ,MARTINS NEWS SHOPS OF NEW YORK   ,MARTINS NEW SHOPS      ,200,VESEY ST               ,             ,               ,NEW YORK          ,NY,10285,0,"{'human_address': '{""address"": ""200 VESEY ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10285""}'}",,
New York,628996,Store,A     ,MARTINS NEWS SHOPS OF NEW YORK IN,MARTINS NEW SHOPS      ,200,PARK AVE CONCOURSE           ,             ,               ,NEW YORK          ,NY,10166,1200,"{'latitude': '40.754153', 'longitude': '-73.976907', 'human_address': '{""address"": ""200 PARK AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10166""}'}",2095,740
New York,705195,Store,A     ,MARTINS NEWS AND SUNDRY SHOPS INC,MARTINS NEWS SHOPS     ,30,ROCKEFELLER  PLAZA        ,             ,               ,NEW YORK          ,NY,10020,300,"{'latitude': '40.758779', 'longitude': '-73.978668', 'human_address': '{""address"": ""30 ROCKEFELLER PLAZA"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10020""}'}",2095,743
New York,629301,Store,A     ,MARTINS NEWS SHOPS OF NEW YORK   ,MARTINS NEWS SHOPS     ,55,WATER ST                      ,             ,               ,NEW YORK          ,NY,10004,0,"{'latitude': '40.70366', 'longitude': '-74.009653', 'human_address': '{""address"": ""55 WATER ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10004""}'}",2095,720
New York,628997,Store,A     ,MARTINS NEWS SHOPS OF NEW YORK IN,MARTINS NEWS SHOPS     ,200,PARK AVE LOBBY               ,             ,               ,NEW YORK          ,NY,10166,200,"{'latitude': '40.754153', 'longitude': '-73.976907', 'human_address': '{""address"": ""200 PARK AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10166""}'}",2095,740
New York,628735,Store,A     ,MARTINS NEWS & SUNDRY SHOPS INC  ,MARTINS NEWS & SUNDRY  ,60,WALL ST                       ,             ,               ,NEW YORK          ,NY,10005,700,"{'latitude': '40.705884', 'longitude': '-74.008577', 'human_address': '{""address"": ""60 WALL ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10005""}'}",2095,721
New York,623828,Store,JAC   ,FERRER MARIA                     ,MARYS CANDY STORE      ,2151,2ND AVE                     ,             ,               ,NEW YORK          ,NY,10029,900,"{'latitude': '40.793621', 'longitude': '-73.940253', 'human_address': '{""address"": ""2151 2ND AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,742038,Store,JAC   ,MASI 219 DELI GROCERY CORP       ,MASI 219 DELI GROCERY  ,217,E 29TH STREET                ,             ,               ,NEW YORK          ,NY,10016,0,"{'latitude': '40.742218', 'longitude': '-73.979545', 'human_address': '{""address"": ""217 E 29TH STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10016""}'}",2095,739
New York,620751,Store,A     ,M&A VARIETY STORE INC            ,M&A VARIETY STORE      ,248,E 44TH ST                    ,             ,               ,NEW YORK          ,NY,10017,800,"{'latitude': '40.7513', 'longitude': '-73.971662', 'human_address': '{""address"": ""248 E 44TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10017""}'}",2095,740
New York,716920,Store,JAC   ,MAXDELIVERY 2 LLC                ,MAXDELIVERY 2          ,318,W 39TH ST                    ,             ,               ,NEW YORK          ,NY,10018,8000,"{'latitude': '40.755808', 'longitude': '-73.992316', 'human_address': '{""address"": ""318 W 39TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10018""}'}",2095,741
New York,730092,Store,JAC   ,MAYIMBE GROCERY CORP             ,MAYIMBE GROCERY        ,200,STANTON ST                   ,             ,               ,NEW YORK          ,NY,10002,1200,"{'latitude': '40.719766', 'longitude': '-73.982929', 'human_address': '{""address"": ""200 STANTON ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10002""}'}",2095,718
New York,708450,Store,JAC   ,MAYOL FAMILY MEAT MARKET CORP    ,MAYOL FAMILY MEAT MKT  ,1475,ST NICHOLAS AVE             ,             ,               ,NEW YORK          ,NY,10033,880,"{'latitude': '40.851104', 'longitude': '-73.93243', 'human_address': '{""address"": ""1475 ST NICHOLAS AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10033""}'}",2095,792
New York,621280,Store,JACH  ,W.I.N.INC                        ,MAY WAH VEGETARIAN MKT ,213,HESTER ST                    ,             ,               ,NEW YORK          ,NY,10013,1000,"{'latitude': '40.718552', 'longitude': '-73.999087', 'human_address': '{""address"": ""213 HESTER ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10013""}'}",2095,737
New York,625914,Store,JADO  ,MAZZELLA CARL                    ,MAZZELLAS  MARKET      ,694,9TH AVE                  ,             ,               ,NEW YORK          ,NY,10036,4000,"{'latitude': '40.76206', 'longitude': '-73.989994', 'human_address': '{""address"": ""694 9TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10036""}'}",2095,795
New York,627768,Store,A     ,MCNULTYS TEA&COFFEE CO INC       ,MCNULTYS TEA&COFFEE    ,109,CHRISTOPHER ST               ,             ,               ,NEW YORK          ,NY,10014,1600,"{'latitude': '40.733271', 'longitude': '-74.005062', 'human_address': '{""address"": ""109 CHRISTOPHER ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10014""}'}",2095,738
New York,629491,Store,JAC   ,MC PLACE INC                     ,MC PLACE               ,4,W 18TH ST                      ,             ,               ,NEW YORK          ,NY,10011,0,"{'latitude': '40.738804', 'longitude': '-73.992562', 'human_address': '{""address"": ""4 W 18TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10011""}'}",2095,735
New York,707071,Store,JAC   ,MDK GROCERY CORP                 ,MDK GROCERY            ,100,AUDUBON AVE                  ,             ,               ,NEW YORK          ,NY,10032,1500,"{'latitude': '40.841895', 'longitude': '-73.937343', 'human_address': '{""address"": ""100 AUDUBON AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10032""}'}",2095,791
New York,627308,Store,A     ,MD WEST SIDE GOURMET CORP        ,MD WEST SIDE GOURMET   ,2528,BROADWAY                    ,             ,               ,NEW YORK          ,NY,10025,300,"{'latitude': '40.793623', 'longitude': '-73.97241', 'human_address': '{""address"": ""2528 BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10025""}'}",2095,752
New York,629220,Store,JAC   ,MEADOW MARCHE INC THE            ,MEADOW THE             ,523,HUDSON ST            ,             ,               ,NEW YORK          ,NY,10014,800,"{'latitude': '40.733955', 'longitude': '-74.006245', 'human_address': '{""address"": ""523 HUDSON ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10014""}'}",2095,738
New York,628103,Store,JADK  ,HT & E COMPANY LTD               ,MEAT CENTRE            ,208,CENTRE ST                ,             ,               ,NEW YORK          ,NY,10013,5000,"{'latitude': '40.719118', 'longitude': '-73.999059', 'human_address': '{""address"": ""208 CENTRE ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10013""}'}",2095,737
New York,624065,Store,A     ,CHIN DAN KWEI&MEE LUN            ,MEE LUN CO             ,61B,BAYARD ST                    ,             ,               ,NEW YORK          ,NY,10013,200,"{'latitude': '40.715431', 'longitude': '-73.997927', 'human_address': '{""address"": ""61B BAYARD ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10013""}'}",2095,737
New York,712785,Store,A     ,MEGA DOLLAR MART INC             ,MEGA DOLLAR            ,1554,ST NICHOLAS AVE             ,             ,               ,NEW YORK          ,NY,10040,1800,"{'latitude': '40.85362', 'longitude': '-73.930581', 'human_address': '{""address"": ""1554 ST NICHOLAS AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10040""}'}",2095,799
New York,718147,Store,JAC   ,MEISTERDISH INC                  ,MEISTERDISH            ,218,EAST 81ST ST           ,             ,               ,NEW YORK          ,NY,10028,0,"{'latitude': '40.775259', 'longitude': '-73.955541', 'human_address': '{""address"": ""218 EAST 81ST ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10028""}'}",2095,755
New York,624129,Store,JAC   ,MELISSA IS FOOD CORP             ,MELISSAS GOURMET DELI  ,1879,BROADWAY                    ,             ,               ,NEW YORK          ,NY,10023,1400,"{'latitude': '40.77061', 'longitude': '-73.982252', 'human_address': '{""address"": ""1879 BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10023""}'}",2095,750
New York,629225,Store,JABC  ,MELTBAKERY INC                   ,MELTBAKERY             ,132,ORCHARD ST                   ,             ,               ,NEW YORK          ,NY,10002,850,"{'latitude': '40.719753', 'longitude': '-73.98939', 'human_address': '{""address"": ""132 ORCHARD ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10002""}'}",2095,718
New York,737840,Store,JAC   ,MELTBAKERY INC                   ,MELT ICE CREAM SANDWICH,151,W 34TH ST FLOOR 5            ,             ,               ,NEW YORK          ,NY,10001,0,"{'latitude': '40.750671', 'longitude': '-73.989853', 'human_address': '{""address"": ""151 W 34TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10001""}'}",2095,717
New York,627514,Store,A     ,ME QUICK STOP GROCERY & CANDY STO,ME QUICK STOP GRCY&CNDY,4314,BROADWAY                    ,             ,               ,NEW YORK          ,NY,10033,500,"{'latitude': '40.851689', 'longitude': '-73.934963', 'human_address': '{""address"": ""4314 BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10033""}'}",2095,792
New York,721378,Store,JAC   ,MERCADITO DEL CIBAO CORP         ,MERCADITO GROCERY      ,3814,BROADWAY                ,             ,               ,NEW YORK          ,NY,10032,1500,"{'latitude': '40.835123', 'longitude': '-73.943972', 'human_address': '{""address"": ""3814 BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10032""}'}",2095,791
New York,628242,Store,JAC   ,1411-6 FRUIT & VEGETABLE CORP    ,MERCI MARKET           ,1411,6TH AVE                     ,             ,               ,NEW YORK          ,NY,10019,7000,"{'latitude': '40.764856', 'longitude': '-73.976825', 'human_address': '{""address"": ""1411 6TH AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10019""}'}",2095,742
New York,723261,Store,JAC   ,59-5 FRUIT & VEGETABLE CORP      ,MERCI MARKET           ,59,5TH AVENUE                    ,             ,               ,NEW YORK          ,NY,10003,50000,"{'latitude': '40.735123', 'longitude': '-73.994251', 'human_address': '{""address"": ""59 5TH AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10003""}'}",2095,719
New York,721122,Store,JAC   ,MESHVA NEWS LLC                  ,MESHVA NEWS            ,277,CANAL STREET  (N TRAIN EN,             ,               ,NEW YORK          ,NY,10013,160,"{'latitude': '40.719259', 'longitude': '-74.001688', 'human_address': '{""address"": ""277 CANAL STREET N"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10013""}'}",2095,737
New York,737909,Store,JAC   ,MES TROPICAL BAR CORP            ,MES TROPICAL BAR       ,403,E 8TH STREET                 ,             ,               ,NEW YORK          ,NY,10009,0,"{'latitude': '40.723798', 'longitude': '-73.976299', 'human_address': '{""address"": ""403 E 8TH STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10009""}'}",2095,724
New York,622451,Store,JAC   ,111 SECOND FOOD CORP             ,MET FOODS              ,107-113,2ND AVE                  ,             ,               ,NEW YORK          ,NY,10003,12000,"{'latitude': '40.727707', 'longitude': '-73.988304', 'human_address': '{""address"": ""107 113 2ND AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10003""}'}",2095,719
New York,736284,Store,JAC   ,ALV SUPERMARKET LLC              ,MET FRESH              ,119,AVENUE D                     ,             ,               ,NEW YORK          ,NY,10009,13000,"{'latitude': '40.7239', 'longitude': '-73.97588', 'human_address': '{""address"": ""119 AVENUE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10009""}'}",2095,724
New York,741447,Store,JAC   ,3805 FRESH MARKET CORP           ,MET FRESH ORGANIC SUPER,3805,BROADWAY                    ,             ,               ,NEW YORK          ,NY,10032,0,"{'latitude': '40.834869', 'longitude': '-73.944446', 'human_address': '{""address"": ""3805 BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10032""}'}",2095,791
New York,739655,Store,JAC   ,175 CLINTON STREET LLC           ,METRO ACRES MARKET     ,175,CLINTON STREET               ,             ,               ,NEW YORK          ,NY,10002,10000,"{'latitude': '40.715552', 'longitude': '-73.986958', 'human_address': '{""address"": ""175 CLINTON STREET"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10002""}'}",2095,718
New York,725872,Store,A     ,METRO LOBBY NEWSSTAND VII INC    ,METRO LOBBY NEWSSTAND  ,1585,BROADWAY                    ,             ,               ,NEW YORK          ,NY,10036,500,"{'latitude': '40.759852', 'longitude': '-73.984921', 'human_address': '{""address"": ""1585 BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10036""}'}",2095,795
New York,628634,Store,JAC   ,NEWSSTATION INC                  ,METRO-NORTH RR CONCSSN ,101,E 125TH & 1818 PARK AVE  ,             ,               ,NEW YORK          ,NY,10035,400,"{'human_address': '{""address"": ""101 E 125TH &amp; 1818 PARK AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10035""}'}",,
New York,625462,Store,A     ,METROPOLITAN PHARMACY INC        ,METROPOLITAN PHARMACY  ,1982,2ND AVE                     ,             ,               ,NEW YORK          ,NY,10029,2500,"{'latitude': '40.787953', 'longitude': '-73.944406', 'human_address': '{""address"": ""1982 2ND AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,629102,Store,JAC   ,D&S PRODUCE INC                  ,MET SUPERMARKET        ,160,E 110TH                      ,             ,               ,NEW YORK          ,NY,10029,16000,"{'latitude': '40.794554', 'longitude': '-73.943826', 'human_address': '{""address"": ""160 E 110TH"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,627052,Store,JABC  ,MEXICAN BAKERY CORP              ,MEXICAN BAKERY         ,129,E 110TH ST             ,             ,               ,NEW YORK          ,NY,10029,1100,"{'latitude': '40.795037', 'longitude': '-73.94498', 'human_address': '{""address"": ""129 E 110TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,628749,Store,JAC   ,MEXICAN DELI INC                 ,MEXICAN DELI           ,2711,BROADWAY                    ,             ,               ,NEW YORK          ,NY,10025,0,"{'latitude': '40.799515', 'longitude': '-73.968442', 'human_address': '{""address"": ""2711 BROADWAY"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10025""}'}",2095,752
New York,718846,Store,JAC   ,MEXICO TRAVEL CORP               ,MEXICO TRAVEL          ,238,EAST 116TH ST                ,             ,               ,NEW YORK          ,NY,10029,0,"{'latitude': '40.797299', 'longitude': '-73.93848', 'human_address': '{""address"": ""238 EAST 116TH ST"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10029""}'}",2095,756
New York,713286,Store,JAC   ,M & F FOOD CORP                  ,M & F FOOD             ,1488-1494,ST NICHOLAS AVE STORE 6,             ,               ,NEW YORK          ,NY,10033,750,"{'latitude': '40.851496', 'longitude': '-73.932144', 'human_address': '{""address"": ""1488 1494 ST NICHOLAS AVE"", ""city"": ""NEW YORK"", ""state"": ""NY"", ""zip"": ""10033""}'}",2095,792
